CustomerID,Recency,Frequency,Monetary,AvgOrderValue,CustomerLifespan,DaysSinceFirstPurchase,AvgPurchaseInterval,PurchaseConsistency,PurchaseDiversity,Cluster,Segment
15674.0,73,5,2446.6,489.32,181,255,1.592920353982301,13.50901628023563,4.026140696068209,4,Regular
15675.0,81,3,323.69,107.89666666666666,198,280,9.9,31.617616675052005,2.4356028880035483,1,Regular
15676.0,19,3,3435.76,1145.2533333333333,265,284,1.3134328358208955,17.523306441899496,4.911439057290747,4,Regular
15677.0,49,1,657.23,657.23,0,49,0.0,0.0,3.305381223395952,3,New
15678.0,53,1,352.7,352.7,0,53,0.0,0.0,2.3836989087366445,3,New
15679.0,24,4,781.28,195.32,158,183,1.4403669724770642,12.155955096516632,4.093562428894859,4,Regular
15680.0,9,3,1333.68,444.56,356,366,4.6103896103896105,37.14982320711487,3.7806148260550527,4,Regular
15681.0,25,5,1426.16,285.232,255,280,4.884615384615385,25.126077263924422,3.302474767012939,4,Regular
15683.0,117,1,193.75,193.75,0,117,0.0,0.0,1.9932929753641175,0,New
15687.0,9,9,2993.1,332.56666666666666,321,330,1.9212121212121211,12.015735556378885,4.453122041282598,2,Regular
15689.0,120,2,254.1,127.05,241,362,30.125,85.20636713297898,2.046960331144702,1,Regular
15690.0,4,2,239.76,119.88,96,101,5.333333333333333,22.627416997969522,2.8178236927690237,1,New
15691.0,252,1,136.8,136.8,0,252,0.0,0.0,0.6931471805599453,0,At Risk
15692.0,28,1,191.04,191.04,0,28,0.0,0.0,2.3519365335570375,3,New
15694.0,1,14,6479.4,462.8142857142857,372,373,4.766233766233766,15.914157966626433,2.882873730144476,2,Regular
15695.0,267,2,409.98,204.99,0,267,0.0,0.0,2.8086385427999714,0,At Risk
15696.0,33,8,2711.11,338.88875,293,327,1.7305389221556886,12.087251636226151,4.688924504918028,2,Regular
15699.0,18,1,309.65,309.65,0,18,0.0,0.0,2.508910919985471,3,New
15700.0,172,2,696.68,348.34,1,173,0.011764705882352941,0.10846522890932808,3.990790449706862,0,New
15701.0,2,4,1529.0,382.25,108,111,0.4672489082969432,4.967881209740095,4.812740954662748,2,New
15703.0,265,1,211.5,211.5,0,265,0.0,0.0,1.5941666991180168,0,At Risk
15704.0,140,4,2293.62,573.405,75,216,0.6379310344827587,4.9806522215191995,3.8776989647108966,4,New
15705.0,201,1,143.1,143.1,0,201,0.0,0.0,0.8672411143446617,0,At Risk
15706.0,64,4,1060.56,265.14,52,116,0.9259259259259259,5.585871165150052,3.632937611120183,4,New
15707.0,35,4,916.98,229.245,51,86,0.24019607843137256,2.130277153222368,4.330047668394608,4,New
15708.0,41,7,3235.25,462.17857142857144,328,370,1.1985294117647058,9.073964095016894,4.238742345042642,2,Regular
15709.0,284,1,133.25,133.25,0,284,0.0,0.0,1.4354116941958908,0,At Risk
15712.0,9,5,1072.3600000000001,214.47200000000004,278,288,5.326923076923077,19.78187044215095,3.0347933717200046,4,Regular
15713.0,143,2,356.7,178.35,222,366,12.333333333333334,52.32590180780452,2.418852198128802,1,Regular
15714.0,12,2,330.03000000000003,165.01500000000001,66,78,2.0,11.489125293076059,3.0032967903820715,4,New
15716.0,146,4,1101.1100000000001,275.27750000000003,223,370,1.9137931034482758,12.569506901550511,3.680797660294685,4,Regular
15717.0,234,1,150.3,150.3,0,234,0.0,0.0,1.8857790528046747,0,At Risk
15719.0,33,13,5030.07,386.92846153846153,304,338,0.3225806451612903,2.891140434184054,5.151633582056946,2,Regular
15720.0,24,1,598.73,598.73,0,24,0.0,0.0,4.486722136619587,3,New
15721.0,12,1,471.40000000000003,471.40000000000003,0,12,0.0,0.0,3.4164085756341587,3,New
15722.0,36,5,2211.21,442.242,254,291,3.8333333333333335,17.908814618104714,3.189104143670255,4,Regular
15723.0,365,1,190.7,190.7,0,365,0.0,0.0,3.3109521237942623,0,At Risk
15724.0,201,2,218.25,109.125,83,285,8.3,26.24690457939755,2.314967487386077,1,At Risk
15725.0,15,1,415.25,415.25,0,15,0.0,0.0,3.2295590677005963,3,New
15727.0,17,7,5159.06,737.0085714285715,342,359,1.13,8.554747943369339,4.879546097954471,2,Regular
15729.0,213,1,85.0,85.0,0,213,0.0,0.0,1.4750763110546947,0,At Risk
15730.0,66,3,1120.88,373.6266666666667,140,207,2.028985507246377,14.031446840089497,3.973255405863927,4,Regular
15732.0,212,2,294.12,147.06,159,372,12.23076923076923,44.098665599905715,2.3409218187697336,1,Regular
15733.0,283,1,162.3,162.3,0,283,0.0,0.0,2.074658783707147,0,At Risk
15734.0,115,2,1339.45,669.725,85,200,3.4,17.0,2.6397543266532564,4,New
15737.0,15,8,1188.1200000000001,148.51500000000001,228,243,3.2285714285714286,12.829056048245597,3.8227222545019433,4,Regular
15738.0,19,16,4812.42,300.77625,353,373,2.005813953488372,7.371905807865296,3.3600048649399388,2,Regular
15739.0,66,1,449.12,449.12,0,66,0.0,0.0,1.613914860041708,3,New
15740.0,49,1,154.88,154.88,0,49,0.0,0.0,1.6386231091601593,3,New
15743.0,16,4,775.96,193.99,168,185,1.9764705882352942,11.404861610179184,3.793821446388499,4,Regular
15744.0,78,1,34.8,34.8,0,78,0.0,0.0,1.0549201679861442,0,New
15745.0,19,4,1094.59,273.6475,217,236,3.540983606557377,21.321017619938473,3.718056058342183,4,Regular
15746.0,134,1,196.88,196.88,0,134,0.0,0.0,2.899580545880702,0,New
15747.0,13,3,946.64,315.5466666666667,160,173,1.7865168539325842,12.553948953247158,3.0987954883800346,4,New
15748.0,40,1,144.36,144.36,0,40,0.0,0.0,2.7815155494465174,3,New
15749.0,235,3,44534.3,14844.766666666668,97,332,10.777777777777779,32.33333333333333,1.5037179877761853,4,At Risk
15750.0,3,8,2463.05,307.88125,364,367,1.2448275862068965,10.251443858366649,4.882531338332098,2,Regular
15752.0,40,7,2626.6,375.2285714285714,333,373,0.8143564356435643,7.663693647922917,5.098122817019823,2,Regular
15753.0,305,1,79.2,79.2,0,305,0.0,0.0,0.0,0,At Risk
15754.0,51,3,458.57,152.85666666666665,195,247,7.185185185185185,33.20917046312664,3.0726667037997917,1,Regular
15755.0,10,6,2364.25,394.0416666666667,284,295,2.0142857142857142,13.021280708313084,4.595225422163163,2,Regular
15756.0,61,4,528.01,132.0025,187,249,0.9842105263157894,8.291307563916883,4.8755477413186545,4,Regular
15757.0,66,2,714.42,357.21,152,218,3.4545454545454546,22.914862187910032,3.4670464658520226,4,Regular
15758.0,25,1,205.25,205.25,0,25,0.0,0.0,2.157187414596122,3,New
15759.0,218,3,253.04,84.34666666666666,139,358,23.166666666666668,36.290035363260074,1.5124035237566442,1,At Risk
15762.0,65,2,583.75,291.875,12,77,0.3333333333333333,2.0000000000000004,3.411031268056612,3,New
15763.0,32,2,1086.92,543.46,45,78,0.75,5.809475019311125,3.7929475137826034,4,New
15764.0,88,6,3279.97,546.6616666666666,188,277,1.0502793296089385,9.043138651105028,4.667892320016968,4,Regular
15766.0,64,1,315.06,315.06,0,64,0.0,0.0,2.21449526830731,3,New
15768.0,116,3,621.8299999999999,207.27666666666664,110,226,4.230769230769231,17.621141148762625,2.7814838816849172,1,Regular
15769.0,7,26,56252.72,2163.566153846154,363,371,2.744186046511628,8.124306768279757,2.661224113639174,2,Regular
15773.0,6,1,635.6800000000001,635.6800000000001,0,6,0.0,0.0,1.7837279567779512,3,New
15774.0,69,1,270.8,270.8,0,69,0.0,0.0,2.82687178461705,3,New
15775.0,245,1,104.9,104.9,0,245,0.0,0.0,1.8484599086501032,0,At Risk
15776.0,133,1,241.62,241.62,0,133,0.0,0.0,2.4927048387817594,0,New
15777.0,241,4,1047.11,261.7775,120,361,5.95,19.08009433938941,2.289299753452032,1,At Risk
15780.0,184,3,475.28000000000003,158.42666666666668,174,358,6.178571428571429,23.888713546790985,3.0107362507279416,1,Regular
15781.0,25,3,345.46,115.15333333333332,280,306,14.736842105263158,45.11816843364785,2.7834288270449763,1,Regular
15782.0,10,3,2614.7400000000002,871.58,79,89,1.880952380952381,8.51455677763842,2.808829557542622,4,New
15783.0,11,1,246.3,246.3,0,11,0.0,0.0,1.8081525180294842,3,New
15785.0,33,5,2328.9700000000003,465.79400000000004,262,295,3.1951219512195124,17.886086063650215,3.4972348593924663,4,Regular
15786.0,46,3,4919.0,1639.6666666666667,68,114,0.25660377358490566,4.177206794470867,5.340061632606797,4,New
15787.0,26,3,933.26,311.08666666666664,35,61,0.17587939698492464,2.4810842175291756,4.754795707340364,4,New
15789.0,358,1,351.3,351.3,0,358,0.0,0.0,3.0951513635890935,0,At Risk
15790.0,10,1,218.75,218.75,0,10,0.0,0.0,2.719623120665385,3,New
15791.0,44,2,1612.69,806.345,160,204,2.1621621621621623,18.599622199011083,3.907344422815828,4,Regular
15793.0,15,3,965.61,321.87,253,269,23.0,68.70080057757697,1.5026815752545315,1,Regular
15795.0,150,1,610.01,610.01,0,150,0.0,0.0,3.5054059614027167,0,New
15796.0,1,8,2708.61,338.57625,301,302,2.2748091603053435,11.6724879920623,3.9682240386146894,2,Regular
15797.0,113,4,2207.4,551.85,206,319,29.285714285714285,45.6315471492924,1.910905304853182,1,Regular
15799.0,76,3,884.14,294.7133333333333,258,334,2.6597938144329896,18.651344119313347,4.033890319088043,4,Regular
15800.0,107,2,696.89,348.445,139,247,1.1982758620689655,12.905826003305108,4.349131402379758,4,Regular
15801.0,46,3,1063.95,354.65000000000003,63,110,0.9841269841269841,6.361405970310245,3.919958426234028,4,New
15802.0,143,1,451.42,451.42,0,143,0.0,0.0,0.0,0,At Risk
15803.0,51,1,415.82000000000005,415.82000000000005,0,51,0.0,0.0,1.849096781682455,3,New
15804.0,1,13,4206.39,323.5684615384616,198,199,0.7394636015325671,4.072555200978398,4.737207568794565,2,Regular
15805.0,23,17,5488.18,322.83411764705886,341,365,1.1308724832214765,7.5178566267107705,5.102361496438957,2,Regular
15806.0,46,3,784.58,261.5266666666667,230,277,7.666666666666667,29.195338944632137,2.8078909484727697,1,Regular
15807.0,50,3,903.9,301.3,26,77,0.5531914893617021,3.7924897789452583,3.809017188132447,4,New
15808.0,306,4,3651.27,912.8175,63,369,0.31958762886597936,2.835914713862552,4.505872100282003,4,At Risk
15809.0,36,5,515.77,103.154,266,303,7.794117647058823,27.53485880112446,3.059966997691361,1,Regular
15810.0,79,4,1391.98,347.995,218,297,2.4545454545454546,13.37686207118371,4.011525202679829,4,Regular
15811.0,22,6,2218.62,369.77,343,365,2.5757575757575757,14.569717215067744,4.5198605569020325,4,Regular
15812.0,107,5,1801.14,360.228,210,318,5.225,16.335406723449307,2.4126566809593153,4,Regular
15813.0,208,2,1303.9099999999999,651.9549999999999,31,240,0.7948717948717948,4.963972767957701,3.342594453073934,4,At Risk
15814.0,17,4,1945.33,486.3325,33,51,0.4507042253521127,2.7139256353343124,3.6886208587972953,4,New
15815.0,64,5,2100.6,420.12,196,260,4.0625,15.616966019671505,2.99809347848602,4,Regular
15819.0,49,4,1905.45,476.3625,227,277,1.8524590163934427,11.746405907957751,4.349758219290704,4,Regular
15820.0,320,1,206.98,206.98,0,320,0.0,0.0,1.7428969078701602,0,At Risk
15821.0,44,2,570.96,285.48,17,61,0.2786885245901639,2.1766269588592317,3.837457777467739,3,New
15822.0,3,2,885.47,442.735,356,359,11.125,62.93250352560273,3.082095307395419,1,Regular
15823.0,372,1,15.0,15.0,0,372,0.0,0.0,0.0,0,At Risk
15825.0,172,1,532.94,532.94,0,172,0.0,0.0,2.671035927520541,0,At Risk
15826.0,56,3,1654.31,551.4366666666666,154,211,2.298507462686567,18.814094430871002,3.8556045041731535,4,Regular
15827.0,73,14,1836.0900000000001,131.14928571428572,299,372,2.587719298245614,9.631081141590883,3.9808826578527876,4,Regular
15829.0,99,2,636.14,318.07,41,141,0.82,5.798275605729689,3.5866550311288505,4,New
15830.0,38,1,576.0,576.0,0,38,0.0,0.0,3.4048559102654163,3,New
15831.0,58,3,794.64,264.88,265,324,4.061538461538461,25.846226104523538,3.1195130211213313,4,Regular
15832.0,254,1,836.79,836.79,0,254,0.0,0.0,3.884961100411151,0,At Risk
15834.0,70,4,2225.15,556.2875,206,277,0.7686567164179104,8.90811537515909,4.914325226704895,4,Regular
15835.0,44,4,954.09,238.5225,286,331,5.816326530612245,23.61820755034464,3.6994975633853633,4,Regular
15836.0,50,1,137.37,137.37,0,50,0.0,0.0,1.971384432750285,3,New
15837.0,65,1,391.98,391.98,0,65,0.0,0.0,2.876472757418143,3,New
15838.0,11,19,33643.08,1770.6884210526316,356,368,2.1144578313253013,8.15784630714126,3.43755185081831,2,Regular
15839.0,33,3,1048.49,349.49666666666667,114,148,1.8688524590163935,10.39627402780449,3.858798041473688,4,New
15840.0,59,2,355.56,177.78,113,173,4.346153846153846,22.161123270614794,3.0288012025352247,1,New
15841.0,73,4,1224.06,306.015,266,339,5.739130434782608,25.912189137425646,3.4531347007429636,4,Regular
15843.0,304,1,118.95000000000002,118.95000000000002,0,304,0.0,0.0,1.8571944890371568,0,At Risk
15844.0,46,1,130.73999999999998,130.73999999999998,0,46,0.0,0.0,2.315530065125728,3,New
15845.0,18,8,3711.77,463.97125,319,337,2.2992700729927007,10.747342327773309,4.182142088547826,2,Regular
15847.0,38,2,389.27,194.635,249,288,11.857142857142858,54.3362546687621,1.6844388680122142,1,Regular
15850.0,19,2,234.88,117.44,148,168,1.608695652173913,15.430066640223531,3.512702100233423,4,New
15852.0,187,2,160.71,80.355,10,197,0.47619047619047616,2.1821789023599236,2.756110867687515,0,At Risk
15853.0,52,1,110.8,110.8,0,52,0.0,0.0,2.643378045078683,3,New
15854.0,4,12,2969.12,247.42666666666665,357,362,2.5693430656934306,11.257543627979077,3.2856342544848434,2,Regular
15855.0,137,5,712.24,142.448,126,264,1.5949367088607596,7.317907413065518,3.682746143056202,4,Regular
15856.0,4,27,16143.64,597.9125925925925,361,365,0.5582137161084529,4.070980680997049,4.675453841580374,2,Regular
15857.0,19,1,297.0,297.0,0,19,0.0,0.0,2.5690209694207478,3,New
15858.0,16,5,1427.57,285.514,351,367,1.8663101604278074,16.724146755484487,4.37351120259008,4,Regular
15860.0,41,8,965.16,120.645,327,369,2.3405797101449277,13.025800549427048,4.029840638925469,4,Regular
15861.0,12,8,3146.92,393.365,254,267,0.46938775510204084,6.9094306677424955,5.29539822700092,2,Regular
15862.0,8,4,832.88,208.22,365,374,2.493150684931507,17.95136977785471,3.9275243619025884,4,Regular
15863.0,26,2,68.84,34.42,167,193,9.823529411764707,40.50344938106761,2.8714761180548676,1,Regular
15864.0,22,6,1936.3200000000002,322.72,293,316,15.368421052631579,35.96326911094428,2.014775198350139,1,Regular
15865.0,41,3,895.13,298.37666666666667,173,214,4.410256410256411,21.10215497690617,3.2838265081570577,4,Regular
15866.0,101,1,211.89,211.89,0,101,0.0,0.0,2.858301656250159,0,New
15867.0,5,15,3810.14,254.00933333333333,363,369,0.7816593886462883,4.96688507515658,4.849808311906485,2,Regular
15869.0,277,2,149.64,74.82,0,277,0.0,0.0,1.7793010326285603,0,At Risk
15870.0,33,1,351.44,351.44,0,33,0.0,0.0,3.749232518089466,3,New
15872.0,15,2,316.25,158.125,0,15,0.0,0.0,4.267035525514893,3,New
15874.0,64,7,4405.88,629.4114285714286,220,284,1.8319327731092436,11.546016502681262,4.015027449664454,4,Regular
15877.0,2,2,490.33,245.165,16,18,0.128,1.4310835055998652,3.745956303460953,3,New
15880.0,369,1,329.03000000000003,329.03000000000003,0,369,0.0,0.0,4.026969649615651,0,At Risk
15881.0,312,5,501.39000000000004,100.278,52,364,1.8214285714285714,9.253842330815772,2.0553356092832855,1,At Risk
15882.0,199,4,516.36,129.09,169,368,7.681818181818182,36.030921064098166,2.707454329559167,1,Regular
15883.0,2,2,396.48,198.24,31,33,0.6458333333333334,4.474464586219599,3.2632356926232116,3,New
15885.0,93,3,379.35,126.45,216,309,12.647058823529411,52.145159382811585,2.690271241331002,1,Regular
15886.0,60,1,181.09,181.09,0,60,0.0,0.0,1.5154538005283906,3,New
15888.0,81,1,168.31,168.31,0,81,0.0,0.0,1.9750252263720314,0,New
15889.0,157,2,420.07,210.035,212,369,2.5238095238095237,23.131096365015196,3.9576961875990224,4,Regular
15891.0,227,1,511.68,511.68,0,227,0.0,0.0,3.522606900936712,0,At Risk
15894.0,253,2,258.25,129.125,115,369,3.1944444444444446,19.166666666666664,2.980960778008473,1,At Risk
15895.0,150,1,179.17,179.17,0,150,0.0,0.0,1.1793519666410825,0,At Risk
15897.0,194,2,208.59,104.295,0,194,0.0,0.0,1.4495260861749835,0,At Risk
15898.0,1,5,1383.83,276.76599999999996,367,369,4.397590361445783,27.22845523731814,3.1881640144522807,2,Regular
15899.0,369,1,56.25,56.25,0,369,0.0,0.0,1.1129617505644842,0,At Risk
15900.0,24,1,337.28,337.28,0,24,0.0,0.0,3.4226782077497777,3,New
15901.0,17,3,351.73,117.24333333333334,138,155,1.2545454545454546,9.324365205671683,3.7383856744358543,4,New
15903.0,10,7,5126.76,732.3942857142857,285,295,3.863013698630137,19.7049874316216,3.565043134539051,2,Regular
15904.0,8,1,164.68,164.68,0,8,0.0,0.0,3.0319546604739864,3,New
15906.0,20,7,1567.69,223.9557142857143,235,255,1.563758389261745,9.869638228022374,4.430005464761134,4,Regular
15907.0,4,3,882.72,294.24,206,210,0.9111111111111111,11.666156451428485,4.69609798137142,4,Regular
15909.0,174,1,191.94,191.94,0,174,0.0,0.0,1.7971266887966402,0,At Risk
15910.0,1,8,1228.88,153.61,315,317,1.181132075471698,8.497171022182458,4.908353970687208,2,Regular
15912.0,178,2,264.62,132.31,54,233,3.0,12.727922061357855,2.498949541143459,1,At Risk
15916.0,16,8,1502.8600000000001,187.85750000000002,350,366,2.3133333333333335,13.126200381882198,4.422697427861084,2,Regular
15917.0,248,1,123.1,123.1,0,248,0.0,0.0,2.008201594741569,0,At Risk
15918.0,191,2,334.23,167.115,80,271,2.051282051282051,12.810252304406971,3.0955893404822485,4,At Risk
15919.0,20,2,525.69,262.845,349,369,2.884297520661157,31.727272727272734,3.647443446757864,4,Regular
15920.0,154,4,167.5,41.875,0,154,0.0,0.0,3.602668874672347,0,New
15921.0,173,1,323.03000000000003,323.03000000000003,0,173,0.0,0.0,2.3827406353414218,0,At Risk
15922.0,373,1,369.5,369.5,0,373,0.0,0.0,2.0452508008447787,0,At Risk
15923.0,373,1,127.08,127.08,0,373,0.0,0.0,2.0124598332853387,0,At Risk
15925.0,194,1,207.15,207.15,0,194,0.0,0.0,2.3610184740133673,0,At Risk
15930.0,67,1,426.63,426.63,0,67,0.0,0.0,2.8955349799521253,3,New
15932.0,4,8,2495.87,311.98375,285,289,2.473684210526316,11.20620129073278,4.2199047626900965,2,Regular
15933.0,21,3,1107.46,369.15333333333336,65,87,0.8767123287671232,5.974355394051247,3.856977457035651,4,New
15935.0,239,2,416.86,208.43,2,242,0.18181818181818182,0.6030226891555273,2.351006998078872,0,At Risk
15937.0,64,1,145.35,145.35,0,64,0.0,0.0,1.856441188723279,3,New
15938.0,112,5,404.58,80.916,211,324,12.294117647058824,26.32670864797372,2.0476544021415104,1,Regular
15939.0,90,15,6115.01,407.6673333333334,241,332,3.1466666666666665,8.106876182688461,2.5904865458333806,2,Regular
15940.0,311,1,35.8,35.8,0,311,0.0,0.0,0.0,0,At Risk
15942.0,134,1,337.44,337.44,0,134,0.0,0.0,2.450192122546756,0,New
15944.0,277,1,325.1,325.1,0,277,0.0,0.0,1.672480060550605,0,At Risk
15945.0,365,1,181.0,181.0,0,365,0.0,0.0,0.6172417697303416,0,At Risk
15947.0,83,1,1708.24,1708.24,0,83,0.0,0.0,2.7755566823737046,3,New
15948.0,8,2,955.24,477.62,35,44,0.5932203389830508,4.556611884328835,3.7428243923313294,3,New
15949.0,17,2,364.72,182.36,54,71,3.0,12.727922061357855,2.2682937242909578,1,New
15950.0,32,4,1744.71,436.1775,327,360,3.3958333333333335,26.307285029322866,4.040520568462291,4,Regular
15951.0,9,2,708.22,354.11,276,286,6.9,43.63943171032364,3.3777317824558613,1,Regular
15952.0,34,4,781.91,195.4775,191,225,2.289156626506024,12.676586945906232,3.6636994843890696,4,Regular
15953.0,15,8,1657.28,207.16,354,369,3.6458333333333335,17.646815228796903,3.0413997658489205,4,Regular
15955.0,24,14,4416.26,315.44714285714286,348,373,1.89010989010989,12.085286748313521,4.610277413202261,2,Regular
15957.0,32,1,428.89,428.89,0,32,0.0,0.0,3.282258116425005,3,New
15958.0,74,1,104.35,104.35,0,74,0.0,0.0,1.663384718445824,0,New
15963.0,20,2,470.76,235.38,25,45,0.9259259259259259,4.811252243246881,3.038907713739005,3,New
15965.0,17,4,808.87,202.2175,350,367,3.172727272727273,32.23447897353981,4.051784489751372,4,Regular
15967.0,23,2,397.68,198.84,295,319,3.7341772151898733,33.1900930773177,3.862143941143936,4,Regular
15969.0,3,3,666.1,222.03333333333333,182,186,9.578947368421053,32.223724506217955,2.884405165507496,1,Regular
15970.0,304,1,314.1,314.1,0,304,0.0,0.0,2.3831228596205833,0,At Risk
15971.0,18,12,4199.85,349.9875,293,311,8.529411764705882,17.35936616305122,1.9129112602367015,2,Regular
15973.0,367,1,307.82000000000005,307.82000000000005,0,367,0.0,0.0,0.9340927785156283,0,At Risk
15974.0,39,7,3442.15,491.7357142857143,249,289,1.4057142857142857,8.199451301278405,4.568360234870562,2,Regular
15975.0,84,1,371.01,371.01,0,84,0.0,0.0,3.038189246005005,3,New
15976.0,165,2,427.64,213.82,54,220,0.5684210526315789,5.540283101259832,3.8741293723892873,4,At Risk
15977.0,17,2,1054.73,527.365,21,39,0.328125,2.625,3.0225563416130665,3,New
15978.0,77,1,1098.78,1098.78,0,77,0.0,0.0,3.738912967361865,3,New
15980.0,89,3,2398.86,799.62,165,254,3.9285714285714284,25.460052743745162,3.2634502716660916,4,Regular
15981.0,25,8,3408.48,426.06,286,311,2.9583333333333335,11.462448224452123,3.5859746308698317,2,Regular
15983.0,22,4,1465.12,366.28,351,374,3.1531531531531534,32.081486646067155,3.5711042834928204,4,Regular
15984.0,3,10,2780.63,278.063,365,368,1.404669260700389,9.996076260855585,4.168536628103878,2,Regular
15985.0,123,2,1142.42,571.21,113,237,3.138888888888889,18.833333333333332,2.959596846522993,4,Regular
15986.0,30,1,168.12,168.12,0,30,0.0,0.0,2.4576287286729737,3,New
15987.0,12,7,1432.77,204.68142857142857,356,369,2.7874015748031495,17.036203244044092,2.1084819398479437,4,Regular
15988.0,19,1,156.78,156.78,0,19,0.0,0.0,1.8481259003215988,3,New
15990.0,44,2,792.11,396.055,243,287,4.764705882352941,34.02680604188064,3.5010039240513104,4,Regular
15992.0,4,1,41.989999999999995,41.989999999999995,0,4,0.0,0.0,0.8760918930634294,3,New
15993.0,9,7,2777.67,396.81,35,44,0.05904059040590406,0.6933946353597471,5.250859129960633,2,New
15994.0,55,1,414.27,414.27,0,55,0.0,0.0,2.9200230017717277,3,New
15996.0,88,6,1032.58,172.09666666666666,277,366,2.1984126984126986,12.387748684095806,4.320088201319954,4,Regular
15998.0,37,5,3080.22,616.044,325,362,0.6421471172962226,7.367634951807415,5.44512192329338,2,Regular
16000.0,3,3,12393.7,4131.233333333334,0,3,0.0,0.0,2.150891296663785,3,New
16003.0,30,5,2735.37,547.074,329,360,3.215686274509804,21.793644023462292,4.099229897920734,4,Regular
16005.0,12,4,578.71,144.6775,258,271,1.29,13.508080589263232,4.922825349374212,4,Regular
16006.0,211,1,101.4,101.4,0,211,0.0,0.0,1.9173293816988424,0,At Risk
16007.0,48,4,1693.81,423.4525,167,215,0.4368421052631579,6.083735011491139,4.909112453695408,4,Regular
16008.0,24,3,478.78,159.59333333333333,180,205,5.625,24.249709010558743,2.8665513023832974,1,Regular
16009.0,22,4,972.11,243.0275,137,160,1.691358024691358,12.964029056690515,3.7199894268182354,4,New
16010.0,246,3,392.4,130.79999999999998,116,363,1.4743589743589745,12.570553469072655,3.7485437800422132,4,At Risk
16011.0,8,16,3352.96,209.56,357,366,1.6794258373205742,7.055930924209351,3.954812082888466,2,Regular
16012.0,35,3,1415.29,471.7633333333333,119,155,1.2795698924731183,9.985168992710975,4.037502953710929,4,New
16013.0,4,47,37130.6,790.0127659574467,367,371,2.5579710144927534,6.631068344242502,2.692784694068982,2,Regular
16014.0,38,3,646.83,215.61,253,291,1.8394160583941606,15.237450755912482,4.607537257009179,4,Regular
16015.0,4,3,704.55,234.85,45,49,0.24444444444444444,2.312516881344929,4.301928938800639,3,New
16016.0,3,8,1465.51,183.18875,363,367,1.6143497757847534,12.689080586447469,4.639380520044101,2,Regular
16017.0,47,1,211.88,211.88,0,47,0.0,0.0,3.138515861835458,3,New
16018.0,39,2,408.90000000000003,204.45000000000002,141,180,5.222222222222222,27.13546265191241,2.6633135674085042,1,Regular
16019.0,47,9,3786.2400000000002,420.6933333333334,317,365,1.9748427672955975,10.986729443630004,4.559162609258267,2,Regular
16020.0,17,3,851.01,283.67,48,65,1.0666666666666667,7.155417527999327,3.4869904831448375,4,New
16022.0,260,1,602.63,602.63,0,260,0.0,0.0,3.899945699909842,0,At Risk
16023.0,46,3,719.81,239.93666666666664,220,266,2.2,16.30145311735655,4.070093987424666,4,Regular
16024.0,12,1,251.03,251.03,0,12,0.0,0.0,3.5032016473419008,3,New
16025.0,30,1,439.65999999999997,439.65999999999997,0,30,0.0,0.0,3.1763366631432923,3,New
16026.0,43,1,236.09,236.09,0,43,0.0,0.0,3.247956847047833,3,New
16027.0,92,6,934.62,155.77,210,303,13.866666666666667,22.196739357284844,0.5410188371956466,1,Regular
16029.0,39,63,80850.84,1283.3466666666666,335,374,1.3166666666666667,3.796019349394349,3.2826558001745325,2,Regular
16030.0,310,1,331.24,331.24,0,310,0.0,0.0,2.9540195474771216,0,At Risk
16031.0,92,2,547.9,273.95,154,247,1.5876288659793814,15.636330943057734,3.8115642427011407,4,Regular
16033.0,6,20,8778.82,438.941,364,370,0.3149955634427684,2.7989430533307535,5.815242607491383,2,Regular
16034.0,196,3,437.7,145.9,136,333,6.476190476190476,27.054794487519306,2.65669795668798,1,At Risk
16036.0,87,2,758.92,379.46,176,263,3.259259259259259,23.950566373879965,3.4119768822862606,4,Regular
16037.0,270,3,855.02,285.00666666666666,88,359,2.3157894736842106,10.224785104879578,3.492254403944969,4,At Risk
16038.0,8,3,471.78000000000003,157.26000000000002,194,202,7.72,33.94053623618814,2.967885810132703,1,Regular
16040.0,65,3,1313.55,437.84999999999997,203,269,3.15625,18.032790899332458,3.626133046870511,4,Regular
16041.0,31,3,3166.4,1055.4666666666667,110,141,22.0,49.193495504995376,1.3024310855311334,1,Regular
16042.0,22,5,1177.47,235.494,310,332,4.478260869565218,27.79050234271338,3.963020693574783,4,Regular
16043.0,38,4,773.99,193.4975,280,318,7.342105263157895,30.378936795969093,2.847884414017337,1,Regular
16045.0,120,4,1340.7,335.175,170,290,2.0609756097560976,11.244035522840717,4.022432803654189,4,Regular
16048.0,373,2,256.44,128.22,0,373,0.0,0.0,2.0228085294147036,0,At Risk
16049.0,40,3,1074.81,358.27,34,75,0.11409395973154363,1.9123212095906557,4.918088034284406,4,New
16050.0,174,1,137.9,137.9,0,174,0.0,0.0,1.7619316196988069,0,At Risk
16052.0,54,1,362.06,362.06,0,54,0.0,0.0,3.042540184437214,3,New
16053.0,33,2,1511.95,755.975,89,122,1.072289156626506,9.76901913908244,3.179946548250325,4,New
16054.0,145,1,783.9,783.9,0,145,0.0,0.0,3.718940039239991,3,New
16055.0,221,1,134.8,134.8,0,221,0.0,0.0,1.9246789663539372,0,At Risk
16056.0,45,1,650.75,650.75,0,45,0.0,0.0,3.595965187615646,3,New
16057.0,16,7,2263.12,323.30285714285714,268,285,2.2333333333333334,14.30621498212738,4.480708525325264,2,Regular
