CustomerID,Recency,Frequency,Monetary,AvgOrderValue,CustomerLifespan,DaysSinceFirstPurchase,AvgPurchaseInterval,Cluster,Segment
15125,25,15,11528.48,768.5653333333333,245,270,16.333333333333332,1,💎 High Value
15127,66,1,406.53,406.53,0,65,0.0,2,⚠️ At Risk
15128,60,4,1471.0,367.75,159,219,39.75,2,⚠️ At Risk
15129,50,11,3447.4,313.40000000000003,241,291,21.90909090909091,1,💎 High Value
15130,170,1,330.11,330.11,0,169,0.0,2,⚠️ At Risk
15132,18,5,977.9300000000001,195.586,244,262,48.8,3,🛍️ Regular
15133,128,3,982.42,327.4733333333333,174,301,58.0,2,⚠️ At Risk
15134,15,8,1387.99,173.49875,225,240,28.125,3,🛍️ Regular
15135,239,1,139.05,139.05,0,238,0.0,0,🆕 New / Low Value
15136,3,4,1286.7,321.675,93,95,23.25,3,🛍️ Regular
15139,240,2,178.96,89.48,96,336,48.0,0,🆕 New / Low Value
15140,52,7,2354.25,336.32142857142856,211,263,30.142857142857142,1,💎 High Value
15142,46,1,498.74,498.74,0,45,0.0,2,⚠️ At Risk
15143,226,1,259.45,259.45,0,225,0.0,0,🆕 New / Low Value
15144,8,17,6580.44,387.0847058823529,304,311,17.88235294117647,1,💎 High Value
15145,4,4,1194.73,298.6825,244,247,61.0,3,🛍️ Regular
15146,165,2,1327.16,663.58,126,290,63.0,2,⚠️ At Risk
15147,240,1,623.5,623.5,0,239,0.0,2,⚠️ At Risk
15148,11,1,301.29,301.29,0,10,0.0,3,🛍️ Regular
15149,134,1,520.8000000000001,520.8000000000001,0,133,0.0,2,⚠️ At Risk
15150,17,10,5291.33,529.133,251,268,25.1,1,💎 High Value
15152,10,13,4745.69,365.0530769230769,177,186,13.615384615384615,1,💎 High Value
15153,31,1,329.25,329.25,0,30,0.0,2,⚠️ At Risk
15154,75,1,254.28,254.28,0,74,0.0,0,🆕 New / Low Value
15156,1,3,961.49,320.49666666666667,32,33,10.666666666666666,3,🛍️ Regular
15157,4,3,1936.07,645.3566666666667,354,357,118.0,1,💎 High Value
15158,45,1,401.40000000000003,401.40000000000003,0,44,0.0,2,⚠️ At Risk
15159,2,30,18641.010000000002,621.3670000000001,359,360,11.966666666666667,1,💎 High Value
15160,357,1,158.16,158.16,0,356,0.0,0,🆕 New / Low Value
15163,18,2,304.47,152.235,173,191,86.5,3,🛍️ Regular
15164,69,3,824.58,274.86,270,338,90.0,2,⚠️ At Risk
15165,373,1,487.75,487.75,0,372,0.0,2,⚠️ At Risk
15167,321,1,158.8,158.8,0,320,0.0,0,🆕 New / Low Value
15168,26,1,106.56,106.56,0,25,0.0,0,🆕 New / Low Value
15171,331,1,1289.5,1289.5,0,330,0.0,2,⚠️ At Risk
15172,9,5,1624.05,324.81,227,236,45.4,3,🛍️ Regular
15174,323,1,135.75,135.75,0,322,0.0,0,🆕 New / Low Value
15175,72,1,224.14,224.14,0,71,0.0,0,🆕 New / Low Value
15178,260,1,40.5,40.5,0,259,0.0,0,🆕 New / Low Value
15179,18,5,2206.95,441.39,300,318,60.0,1,💎 High Value
15180,367,1,87.5,87.5,0,366,0.0,0,🆕 New / Low Value
15181,66,3,689.4799999999999,229.82666666666663,203,269,67.66666666666667,3,🛍️ Regular
15182,154,2,622.85,311.425,114,268,57.0,2,⚠️ At Risk
15184,29,2,402.2,201.1,161,190,80.5,3,🛍️ Regular
15185,70,1,310.62,310.62,0,69,0.0,2,⚠️ At Risk
15186,14,2,411.41,205.705,154,167,77.0,3,🛍️ Regular
15187,2,16,4777.18,298.57375,210,211,13.125,1,💎 High Value
15189,1,41,16225.39,395.74121951219513,331,332,8.073170731707316,1,💎 High Value
15192,120,3,1044.32,348.1066666666666,245,364,81.66666666666667,2,⚠️ At Risk
15193,61,1,499.32,499.32,0,60,0.0,2,⚠️ At Risk
15194,3,15,7616.53,507.76866666666666,365,367,24.333333333333332,1,💎 High Value
15195,3,1,3861.0,3861.0,0,2,0.0,1,💎 High Value
15197,11,3,1079.6100000000001,359.87000000000006,347,357,115.66666666666667,3,🛍️ Regular
15198,92,2,193.64,96.82,31,123,15.5,0,🆕 New / Low Value
15199,59,4,1268.7,317.175,249,307,62.25,3,🛍️ Regular
15201,87,5,1236.54,247.308,160,246,32.0,3,🛍️ Regular
15203,26,6,1827.8,304.6333333333333,285,311,47.5,3,🛍️ Regular
15204,357,1,316.58,316.58,0,356,0.0,2,⚠️ At Risk
15205,85,2,653.24,326.62,42,126,21.0,2,⚠️ At Risk
15206,10,4,420.29999999999995,105.07499999999999,265,275,66.25,3,🛍️ Regular
15208,1,5,870.12,174.024,352,352,70.4,3,🛍️ Regular
15210,225,1,331.18,331.18,0,224,0.0,2,⚠️ At Risk
15211,60,2,894.4100000000001,447.20500000000004,304,364,152.0,2,⚠️ At Risk
15212,241,1,101.8,101.8,0,240,0.0,0,🆕 New / Low Value
15213,319,2,328.35,164.175,11,329,5.5,0,🆕 New / Low Value
15214,2,8,1661.44,207.68,241,242,30.125,1,💎 High Value
15215,47,3,734.94,244.98000000000002,49,96,16.333333333333332,3,🛍️ Regular
15216,88,1,96.6,96.6,0,87,0.0,0,🆕 New / Low Value
15218,11,11,5756.89,523.3536363636364,308,318,28.0,1,💎 High Value
15219,176,1,305.75,305.75,0,175,0.0,2,⚠️ At Risk
15220,52,6,1778.96,296.49333333333334,229,280,38.166666666666664,3,🛍️ Regular
15221,366,1,403.25,403.25,0,365,0.0,2,⚠️ At Risk
15222,319,1,585.0,585.0,0,318,0.0,2,⚠️ At Risk
15223,226,2,755.75,377.875,23,249,11.5,2,⚠️ At Risk
15224,358,2,322.08,161.04,4,362,2.0,0,🆕 New / Low Value
15225,234,1,409.40000000000003,409.40000000000003,0,233,0.0,2,⚠️ At Risk
15226,311,1,154.41,154.41,0,310,0.0,0,🆕 New / Low Value
15227,37,5,1219.4,243.88000000000002,280,316,56.0,3,🛍️ Regular
15228,66,4,3386.71,846.6775,228,294,57.0,2,⚠️ At Risk
15230,239,2,429.6,214.8,1,240,0.5,0,🆕 New / Low Value
15232,113,2,612.06,306.03,27,140,13.5,2,⚠️ At Risk
15234,277,1,197.0,197.0,0,276,0.0,0,🆕 New / Low Value
15235,218,12,2247.51,187.29250000000002,155,372,12.916666666666666,1,💎 High Value
15236,299,1,321.05,321.05,0,298,0.0,2,⚠️ At Risk
15237,2,4,1412.32,353.08,225,226,56.25,3,🛍️ Regular
15238,29,3,1071.99,357.33,154,183,51.333333333333336,3,🛍️ Regular
15239,10,2,780.59,390.295,68,78,34.0,3,🛍️ Regular
15240,45,5,1706.57,341.31399999999996,267,311,53.4,3,🛍️ Regular
15241,67,8,1756.44,219.555,216,283,27.0,3,🛍️ Regular
15243,74,1,316.68,316.68,0,73,0.0,2,⚠️ At Risk
15244,65,2,631.57,315.785,182,247,91.0,2,⚠️ At Risk
15245,134,3,2515.84,838.6133333333333,127,260,42.333333333333336,2,⚠️ At Risk
15246,238,2,514.15,257.075,120,358,60.0,2,⚠️ At Risk
15247,122,1,356.0,356.0,0,121,0.0,2,⚠️ At Risk
15249,32,13,6688.46,514.496923076923,224,256,17.23076923076923,1,💎 High Value
15251,9,11,10484.99,953.180909090909,232,241,21.09090909090909,1,💎 High Value
15252,36,2,740.78,370.39,146,182,73.0,2,⚠️ At Risk
15253,16,5,918.1999999999999,183.64,153,169,30.6,3,🛍️ Regular
15254,127,1,300.36,300.36,0,126,0.0,2,⚠️ At Risk
15255,67,1,890.85,890.85,0,66,0.0,2,⚠️ At Risk
15256,149,1,98.45,98.45,0,148,0.0,0,🆕 New / Low Value
15257,283,1,317.15,317.15,0,282,0.0,2,⚠️ At Risk
15258,169,2,623.16,311.58,48,216,24.0,2,⚠️ At Risk
15260,100,7,1810.77,258.68142857142857,272,372,38.857142857142854,3,🛍️ Regular
15261,135,1,254.82,254.82,0,134,0.0,0,🆕 New / Low Value
15262,324,1,178.95000000000002,178.95000000000002,0,323,0.0,0,🆕 New / Low Value
15263,107,1,156.51,156.51,0,106,0.0,0,🆕 New / Low Value
15264,64,1,393.74,393.74,0,63,0.0,2,⚠️ At Risk
15265,151,2,1506.1200000000001,753.0600000000001,84,235,42.0,2,⚠️ At Risk
15266,338,1,119.3,119.3,0,337,0.0,0,🆕 New / Low Value
15267,22,5,1717.36,343.472,160,182,32.0,3,🛍️ Regular
15269,24,1,408.8,408.8,0,23,0.0,2,⚠️ At Risk
15270,16,7,2379.49,339.9271428571428,294,309,42.0,1,💎 High Value
15271,7,15,2493.34,166.22266666666667,358,364,23.866666666666667,1,💎 High Value
15272,57,2,721.94,360.97,28,85,14.0,2,⚠️ At Risk
15274,4,2,716.57,358.285,14,17,7.0,3,🛍️ Regular
15275,38,1,615.14,615.14,0,37,0.0,2,⚠️ At Risk
15276,66,1,128.63,128.63,0,65,0.0,0,🆕 New / Low Value
15277,47,1,255.89999999999998,255.89999999999998,0,46,0.0,0,🆕 New / Low Value
15279,355,1,290.51,290.51,0,354,0.0,2,⚠️ At Risk
15280,172,1,113.12,113.12,0,171,0.0,0,🆕 New / Low Value
15281,59,9,2332.15,259.1277777777778,274,332,30.444444444444443,1,💎 High Value
15286,50,1,240.55,240.55,0,49,0.0,0,🆕 New / Low Value
15287,22,2,486.69,243.345,48,70,24.0,3,🛍️ Regular
15288,43,5,2306.52,461.304,322,364,64.4,1,💎 High Value
15289,29,3,939.78,313.26,220,249,73.33333333333333,3,🛍️ Regular
15290,5,18,7943.22,441.29,354,358,19.666666666666668,1,💎 High Value
15291,26,15,4668.3,311.22,348,373,23.2,1,💎 High Value
15292,201,1,178.39,178.39,0,200,0.0,0,🆕 New / Low Value
15296,51,6,3672.86,612.1433333333333,275,326,45.833333333333336,1,💎 High Value
15297,10,3,641.94,213.98000000000002,53,63,17.666666666666668,3,🛍️ Regular
15298,2,12,4799.9,399.9916666666666,364,365,30.333333333333332,1,💎 High Value
15299,67,7,4507.01,643.8585714285715,304,371,43.42857142857143,1,💎 High Value
15300,64,1,496.44,496.44,0,63,0.0,2,⚠️ At Risk
15301,51,12,5049.95,420.82916666666665,317,368,26.416666666666668,1,💎 High Value
15303,290,1,574.02,574.02,0,289,0.0,2,⚠️ At Risk
15304,61,8,694.4000000000001,86.80000000000001,307,368,38.375,3,🛍️ Regular
15306,64,3,1174.35,391.45,83,147,27.666666666666668,2,⚠️ At Risk
15307,96,1,205.3,205.3,0,95,0.0,0,🆕 New / Low Value
15308,274,1,310.47,310.47,0,273,0.0,2,⚠️ At Risk
15311,1,91,60632.75,666.2939560439561,373,373,4.0989010989010985,1,💎 High Value
15312,75,4,924.85,231.2125,279,353,69.75,3,🛍️ Regular
15313,110,1,52.0,52.0,0,109,0.0,0,🆕 New / Low Value
15314,199,1,327.97,327.97,0,198,0.0,2,⚠️ At Risk
15315,64,2,570.5,285.25,51,115,25.5,2,⚠️ At Risk
15316,327,1,165.0,165.0,0,326,0.0,0,🆕 New / Low Value
15318,4,1,312.62,312.62,0,3,0.0,3,🛍️ Regular
15319,284,1,204.5,204.5,0,283,0.0,0,🆕 New / Low Value
15320,44,1,267.13,267.13,0,43,0.0,0,🆕 New / Low Value
15321,71,3,2748.31,916.1033333333334,220,291,73.33333333333333,2,⚠️ At Risk
15322,86,1,679.68,679.68,0,85,0.0,2,⚠️ At Risk
15325,104,1,161.74,161.74,0,103,0.0,0,🆕 New / Low Value
15326,334,1,311.71,311.71,0,333,0.0,2,⚠️ At Risk
15327,53,1,208.75,208.75,0,52,0.0,0,🆕 New / Low Value
15329,39,3,1049.7,349.90000000000003,132,171,44.0,3,🛍️ Regular
15330,32,2,714.96,357.48,28,60,14.0,3,🛍️ Regular
15332,366,4,1661.06,415.265,3,369,0.75,2,⚠️ At Risk
15333,208,1,1028.56,1028.56,0,207,0.0,2,⚠️ At Risk
15334,157,3,350.82,116.94,16,172,5.333333333333333,0,🆕 New / Low Value
15335,54,1,170.22,170.22,0,53,0.0,0,🆕 New / Low Value
15339,66,2,574.07,287.035,251,317,125.5,2,⚠️ At Risk
15341,81,1,2020.52,2020.52,0,80,0.0,2,⚠️ At Risk
15342,130,1,406.09,406.09,0,129,0.0,2,⚠️ At Risk
15343,87,1,364.5,364.5,0,86,0.0,2,⚠️ At Risk
15344,1,3,563.94,187.98000000000002,73,73,24.333333333333332,3,🛍️ Regular
15345,46,1,393.54,393.54,0,45,0.0,2,⚠️ At Risk
15346,333,1,252.42000000000002,252.42000000000002,0,332,0.0,0,🆕 New / Low Value
15347,366,1,201.60000000000002,201.60000000000002,0,365,0.0,0,🆕 New / Low Value
15348,72,1,158.04,158.04,0,71,0.0,0,🆕 New / Low Value
15349,158,2,463.90999999999997,231.95499999999998,29,186,14.5,2,⚠️ At Risk
15350,373,1,115.65,115.65,0,372,0.0,0,🆕 New / Low Value
15351,12,7,1934.66,276.38,357,369,51.0,1,💎 High Value
15353,255,2,770.12,385.06,113,367,56.5,2,⚠️ At Risk
15355,29,2,277.05,138.525,23,52,11.5,0,🆕 New / Low Value
15356,31,10,2718.03,271.803,336,367,33.6,1,💎 High Value
15358,5,22,8347.2,379.41818181818184,360,365,16.363636363636363,1,💎 High Value
15360,40,1,427.93,427.93,0,39,0.0,2,⚠️ At Risk
15361,362,1,418.92,418.92,0,361,0.0,2,⚠️ At Risk
15363,373,1,326.0,326.0,0,372,0.0,2,⚠️ At Risk
15364,96,2,913.19,456.595,158,253,79.0,2,⚠️ At Risk
15365,26,7,2314.32,330.6171428571429,289,314,41.285714285714285,1,💎 High Value
15366,75,2,602.51,301.255,282,357,141.0,2,⚠️ At Risk
15367,57,4,1877.59,469.3975,218,274,54.5,2,⚠️ At Risk
15368,21,1,446.94000000000005,446.94000000000005,0,20,0.0,2,⚠️ At Risk
15370,41,7,2386.05,340.86428571428576,291,332,41.57142857142857,1,💎 High Value
15372,137,1,2007.3999999999999,2007.3999999999999,0,136,0.0,2,⚠️ At Risk
15373,8,12,2415.91,201.32583333333332,363,370,30.25,1,💎 High Value
15374,129,1,168.0,168.0,0,128,0.0,0,🆕 New / Low Value
15376,40,3,1221.56,407.18666666666667,182,221,60.666666666666664,3,🛍️ Regular
15379,169,7,3703.29,529.0414285714286,189,357,27.0,1,💎 High Value
15380,9,5,1690.2600000000002,338.052,356,364,71.2,3,🛍️ Regular
15381,214,2,596.85,298.425,54,267,27.0,2,⚠️ At Risk
15382,15,6,5955.71,992.6183333333333,280,295,46.666666666666664,1,💎 High Value
15384,170,2,642.41,321.205,189,359,94.5,2,⚠️ At Risk
15385,40,1,316.88,316.88,0,39,0.0,2,⚠️ At Risk
15386,186,1,394.14,394.14,0,185,0.0,2,⚠️ At Risk
15388,270,1,140.54,140.54,0,269,0.0,0,🆕 New / Low Value
15389,172,1,500.0,500.0,0,171,0.0,2,⚠️ At Risk
15392,5,4,1535.53,383.8825,355,359,88.75,3,🛍️ Regular
15393,16,2,231.86,115.93,264,280,132.0,3,🛍️ Regular
15394,10,4,2183.54,545.885,348,358,87.0,1,💎 High Value
15395,326,1,107.45,107.45,0,325,0.0,0,🆕 New / Low Value
15396,113,1,288.18,288.18,0,112,0.0,2,⚠️ At Risk
15397,290,1,94.0,94.0,0,289,0.0,0,🆕 New / Low Value
15398,16,2,1345.53,672.765,62,77,31.0,2,⚠️ At Risk
15399,1,3,815.77,271.92333333333335,77,78,25.666666666666668,3,🛍️ Regular
15400,92,5,716.2,143.24,186,278,37.2,3,🛍️ Regular
15402,149,2,626.77,313.385,47,195,23.5,2,⚠️ At Risk
15405,189,1,349.1,349.1,0,188,0.0,2,⚠️ At Risk
15406,31,2,510.71000000000004,255.35500000000002,269,300,134.5,3,🛍️ Regular
15407,34,4,1046.74,261.685,271,304,67.75,3,🛍️ Regular
15408,264,1,267.18,267.18,0,263,0.0,0,🆕 New / Low Value
15410,84,8,3450.84,431.355,177,261,22.125,1,💎 High Value
15411,26,4,1348.93,337.2325,156,182,39.0,3,🛍️ Regular
15412,171,1,190.53,190.53,0,170,0.0,0,🆕 New / Low Value
15414,10,3,774.9000000000001,258.3,232,241,77.33333333333333,3,🛍️ Regular
15415,313,1,559.61,559.61,0,312,0.0,2,⚠️ At Risk
15416,65,4,3984.32,996.08,218,282,54.5,2,⚠️ At Risk
15417,85,1,508.8,508.8,0,84,0.0,2,⚠️ At Risk
15419,25,1,135.86,135.86,0,24,0.0,0,🆕 New / Low Value
15421,59,4,950.36,237.59,251,309,62.75,3,🛍️ Regular
15422,323,2,97.7,48.85,0,322,0.0,0,🆕 New / Low Value
15423,38,1,43.5,43.5,0,37,0.0,0,🆕 New / Low Value
15424,254,2,383.34,191.67,0,253,0.0,0,🆕 New / Low Value
15426,19,5,1404.07,280.81399999999996,350,368,70.0,3,🛍️ Regular
15427,33,3,1430.54,476.84666666666664,13,46,4.333333333333333,3,🛍️ Regular
15428,15,1,93.78,93.78,0,14,0.0,0,🆕 New / Low Value
15429,27,2,397.35,198.675,48,74,24.0,3,🛍️ Regular
15432,23,1,171.19,171.19,0,22,0.0,0,🆕 New / Low Value
15433,214,2,533.3,266.65,53,266,26.5,2,⚠️ At Risk
15434,8,5,1041.48,208.296,191,199,38.2,3,🛍️ Regular
15435,22,1,149.29,149.29,0,21,0.0,0,🆕 New / Low Value
15436,12,3,1067.75,355.9166666666667,221,233,73.66666666666667,3,🛍️ Regular
15437,262,1,200.16,200.16,0,261,0.0,0,🆕 New / Low Value
15438,131,1,156.57999999999998,156.57999999999998,0,130,0.0,0,🆕 New / Low Value
15440,55,3,383.68,127.89333333333333,154,208,51.333333333333336,0,🆕 New / Low Value
15442,249,1,594.0,594.0,0,248,0.0,2,⚠️ At Risk
15443,2,7,3213.59,459.0842857142857,318,319,45.42857142857143,1,💎 High Value
15444,9,2,1411.21,705.605,31,39,15.5,3,🛍️ Regular
15445,264,1,113.5,113.5,0,263,0.0,0,🆕 New / Low Value
15447,331,1,155.17,155.17,0,330,0.0,0,🆕 New / Low Value
15448,313,1,494.64,494.64,0,312,0.0,2,⚠️ At Risk
15449,26,3,974.52,324.84,235,261,78.33333333333333,3,🛍️ Regular
15450,30,1,429.84,429.84,0,29,0.0,2,⚠️ At Risk
15452,30,3,528.48,176.16,234,263,78.0,3,🛍️ Regular
15453,2,7,1371.77,195.96714285714285,185,187,26.428571428571427,3,🛍️ Regular
15454,362,1,179.1,179.1,0,361,0.0,0,🆕 New / Low Value
15456,283,3,434.59000000000003,144.86333333333334,75,358,25.0,0,🆕 New / Low Value
15457,262,1,237.07,237.07,0,261,0.0,0,🆕 New / Low Value
15458,25,1,161.64,161.64,0,24,0.0,0,🆕 New / Low Value
15460,354,1,214.26,214.26,0,353,0.0,0,🆕 New / Low Value
15462,94,3,234.6,78.2,92,186,30.666666666666668,0,🆕 New / Low Value
15463,29,1,126.14,126.14,0,28,0.0,0,🆕 New / Low Value
15464,338,1,1044.65,1044.65,0,337,0.0,2,⚠️ At Risk
15465,20,18,7354.62,408.59,349,369,19.38888888888889,1,💎 High Value
15466,85,1,334.53,334.53,0,84,0.0,2,⚠️ At Risk
15467,9,3,524.88,174.96,142,151,47.333333333333336,3,🛍️ Regular
15468,51,2,467.51,233.755,0,50,0.0,3,🛍️ Regular
15469,50,2,538.55,269.275,69,119,34.5,3,🛍️ Regular
15471,2,1,454.48,454.48,0,1,0.0,3,🛍️ Regular
15472,113,1,371.56,371.56,0,112,0.0,2,⚠️ At Risk
15473,14,7,1771.2,253.02857142857144,46,60,6.571428571428571,1,💎 High Value
15475,77,1,454.10999999999996,454.10999999999996,0,76,0.0,2,⚠️ At Risk
15478,40,2,1399.92,699.96,16,56,8.0,2,⚠️ At Risk
15480,116,1,905.5,905.5,0,115,0.0,2,⚠️ At Risk
15482,16,12,10879.76,906.6466666666666,343,358,28.583333333333332,1,💎 High Value
15483,161,4,225.26,56.315,105,266,26.25,0,🆕 New / Low Value
15484,1,4,3590.41,897.6025,77,77,19.25,1,💎 High Value
15485,30,3,2564.5,854.8333333333334,343,372,114.33333333333333,2,⚠️ At Risk
15488,93,1,91.32000000000001,91.32000000000001,0,92,0.0,0,🆕 New / Low Value
15489,23,3,1134.28,378.0933333333333,188,210,62.666666666666664,3,🛍️ Regular
15491,95,6,3100.09,516.6816666666667,140,235,23.333333333333332,1,💎 High Value
15492,28,2,659.4599999999999,329.72999999999996,46,73,23.0,3,🛍️ Regular
15493,33,5,1953.41,390.682,238,270,47.6,3,🛍️ Regular
15494,21,2,1280.58,640.29,99,120,49.5,2,⚠️ At Risk
15497,18,2,1262.2,631.1,302,319,151.0,2,⚠️ At Risk
15498,3,27,13316.4,493.2,364,366,13.481481481481481,1,💎 High Value
15500,8,4,1131.56,282.89,73,80,18.25,3,🛍️ Regular
15502,16,12,10384.93,865.4108333333334,353,368,29.416666666666668,1,💎 High Value
15503,363,1,141.04,141.04,0,362,0.0,0,🆕 New / Low Value
15504,81,1,52.83,52.83,0,80,0.0,0,🆕 New / Low Value
15505,53,5,3610.96,722.192,102,154,20.4,1,💎 High Value
15506,23,3,972.08,324.0266666666667,116,138,38.666666666666664,3,🛍️ Regular
15507,172,1,475.86,475.86,0,171,0.0,2,⚠️ At Risk
15508,189,6,1000.27,166.71166666666667,46,234,7.666666666666667,3,🛍️ Regular
15510,331,1,250.0,250.0,0,330,0.0,0,🆕 New / Low Value
15511,12,5,900.53,180.106,73,84,14.6,3,🛍️ Regular
15512,156,2,121.0,60.5,203,359,101.5,0,🆕 New / Low Value
15513,33,19,14758.220000000001,776.7484210526317,340,373,17.894736842105264,1,💎 High Value
15514,12,11,4023.7200000000003,365.7927272727273,352,363,32.0,1,💎 High Value
15516,45,3,62.43,20.81,1,46,0.3333333333333333,0,🆕 New / Low Value
15517,233,1,267.03,267.03,0,232,0.0,0,🆕 New / Low Value
15518,64,8,1921.55,240.19375,268,331,33.5,3,🛍️ Regular
15520,2,1,343.5,343.5,0,1,0.0,3,🛍️ Regular
15521,40,8,3000.2,375.025,214,254,26.75,1,💎 High Value
15522,33,2,397.99,198.995,54,87,27.0,3,🛍️ Regular
15523,84,1,412.01000000000005,412.01000000000005,0,83,0.0,2,⚠️ At Risk
15524,25,1,440.0,440.0,0,24,0.0,2,⚠️ At Risk
15525,2,3,734.37,244.79,371,372,123.66666666666667,3,🛍️ Regular
15526,33,2,148.44,74.22,0,32,0.0,0,🆕 New / Low Value
15527,19,8,2428.53,303.56625,335,353,41.875,1,💎 High Value
15528,254,1,229.33,229.33,0,253,0.0,0,🆕 New / Low Value
15529,23,11,3962.6,360.23636363636365,343,366,31.181818181818183,1,💎 High Value
15530,22,4,1497.31,374.3275,225,246,56.25,3,🛍️ Regular
15531,8,2,1972.39,986.195,22,29,11.0,3,🛍️ Regular
15532,25,4,1564.73,391.1825,332,357,83.0,3,🛍️ Regular
15533,19,3,807.57,269.19,69,88,23.0,3,🛍️ Regular
15535,173,4,502.9,125.725,154,327,38.5,0,🆕 New / Low Value
15537,163,1,110.92,110.92,0,162,0.0,0,🆕 New / Low Value
15539,7,1,538.46,538.46,0,6,0.0,3,🛍️ Regular
15540,11,1,213.3,213.3,0,10,0.0,3,🛍️ Regular
15541,114,1,85.13000000000001,85.13000000000001,0,113,0.0,0,🆕 New / Low Value
15543,288,1,127.86,127.86,0,287,0.0,0,🆕 New / Low Value
15544,9,9,3546.71,394.0788888888889,363,372,40.333333333333336,1,💎 High Value
15545,54,2,288.96999999999997,144.48499999999999,316,370,158.0,0,🆕 New / Low Value
15547,7,14,4910.6,350.75714285714287,354,361,25.285714285714285,1,💎 High Value
15549,77,3,1681.46,560.4866666666667,239,315,79.66666666666667,2,⚠️ At Risk
15550,4,4,575.63,143.9075,297,301,74.25,3,🛍️ Regular
15551,37,1,436.06,436.06,0,36,0.0,2,⚠️ At Risk
15552,217,1,90.12,90.12,0,216,0.0,0,🆕 New / Low Value
15553,60,1,428.93,428.93,0,59,0.0,2,⚠️ At Risk
15554,278,1,217.2,217.2,0,277,0.0,0,🆕 New / Low Value
15555,12,16,4794.86,299.67875,357,368,22.3125,1,💎 High Value
15556,24,1,279.77,279.77,0,23,0.0,3,🛍️ Regular
15557,29,1,468.91,468.91,0,28,0.0,2,⚠️ At Risk
15561,12,4,800.59,200.1475,203,215,50.75,3,🛍️ Regular
15562,352,1,134.55,134.55,0,351,0.0,0,🆕 New / Low Value
15563,22,4,1400.44,350.11,336,358,84.0,3,🛍️ Regular
15565,50,2,173.16,86.58,20,70,10.0,0,🆕 New / Low Value
15567,19,1,186.01,186.01,0,18,0.0,0,🆕 New / Low Value
15568,3,3,758.29,252.76333333333332,70,72,23.333333333333332,3,🛍️ Regular
15569,104,5,1375.71,275.142,228,331,45.6,3,🛍️ Regular
15570,7,12,4148.82,345.73499999999996,362,368,30.166666666666668,1,💎 High Value
15571,12,4,650.4300000000001,162.60750000000002,66,77,16.5,3,🛍️ Regular
15572,5,7,2533.42,361.9171428571429,273,277,39.0,1,💎 High Value
15573,32,2,591.1899999999999,295.59499999999997,53,85,26.5,3,🛍️ Regular
15574,178,4,675.64,168.91,194,371,48.5,0,🆕 New / Low Value
15576,38,1,921.37,921.37,0,37,0.0,2,⚠️ At Risk
15577,151,3,258.88,86.29333333333334,154,304,51.333333333333336,0,🆕 New / Low Value
15578,162,1,127.1,127.1,0,161,0.0,0,🆕 New / Low Value
15579,69,2,327.6,163.8,245,313,122.5,0,🆕 New / Low Value
15581,121,13,3675.77,282.7515384615385,245,365,18.846153846153847,1,💎 High Value
15582,25,3,682.9100000000001,227.63666666666668,195,219,65.0,3,🛍️ Regular
15584,24,4,720.86,180.215,138,161,34.5,3,🛍️ Regular
15585,177,1,455.3,455.3,0,176,0.0,2,⚠️ At Risk
15587,50,4,913.6800000000001,228.42000000000002,301,351,75.25,3,🛍️ Regular
15589,256,3,478.53000000000003,159.51000000000002,54,310,18.0,0,🆕 New / Low Value
15592,47,1,388.58,388.58,0,46,0.0,2,⚠️ At Risk
15593,71,1,199.8,199.8,0,70,0.0,0,🆕 New / Low Value
15594,16,5,1771.78,354.356,218,234,43.6,3,🛍️ Regular
15596,101,5,1406.59,281.318,264,364,52.8,3,🛍️ Regular
15597,35,1,324.57,324.57,0,34,0.0,2,⚠️ At Risk
15598,53,1,240.68,240.68,0,52,0.0,0,🆕 New / Low Value
15599,27,2,761.74,380.87,177,203,88.5,3,🛍️ Regular
15601,11,14,6776.56,484.04,361,372,25.785714285714285,1,💎 High Value
15602,8,9,1297.8700000000001,144.20777777777778,359,367,39.888888888888886,3,🛍️ Regular
15603,79,1,48.480000000000004,48.480000000000004,0,78,0.0,0,🆕 New / Low Value
15604,52,1,216.39,216.39,0,51,0.0,0,🆕 New / Low Value
15605,36,5,1198.23,239.64600000000002,337,372,67.4,3,🛍️ Regular
15606,61,9,2920.16,324.4622222222222,263,324,29.22222222222222,1,💎 High Value
15607,337,1,104.76,104.76,0,336,0.0,0,🆕 New / Low Value
15608,28,4,1093.68,273.42,92,120,23.0,3,🛍️ Regular
15609,184,1,298.48,298.48,0,183,0.0,2,⚠️ At Risk
15610,52,1,112.46000000000001,112.46000000000001,0,51,0.0,0,🆕 New / Low Value
15611,10,13,1591.45,122.41923076923078,325,334,25.0,1,💎 High Value
15612,36,2,195.15,97.575,25,61,12.5,0,🆕 New / Low Value
15615,10,23,10399.74,452.1626086956522,348,358,15.130434782608695,1,💎 High Value
15618,33,4,776.851,194.21275,103,136,25.75,3,🛍️ Regular
15619,11,1,336.40000000000003,336.40000000000003,0,10,0.0,3,🛍️ Regular
15620,57,3,1553.18,517.7266666666667,301,357,100.33333333333333,2,⚠️ At Risk
15621,4,4,1293.03,323.2575,17,21,4.25,3,🛍️ Regular
15622,43,9,3709.56,412.17333333333335,239,281,26.555555555555557,1,💎 High Value
15623,141,1,301.03,301.03,0,140,0.0,2,⚠️ At Risk
